North-East Arctic cod (Sub-areas I and II) (run name: XSAASA01)										
104										
FLT15: NorBarTrSur 										
1981	2018									
1	1	0.085	0.189							
4	12									
1	2330	4000	3840	480	100	30	NA	NA	NA	
1	2770	2360	1550	1600	140	20	NA	NA	NA	
1	5234	4333	1696	582	321	97	NA	NA	NA	
1	2828	2144	1174	407	40	8	NA	NA	NA	
1	12598	1992	767	334	21	7	NA	NA	NA	
1	14393	6414	830	191	34	4	NA	NA	NA	
1	39115	5435	1570	200	45	3	NA	NA	NA	
1	8049	17331	2048	358	53	3	NA	NA	NA	
1	7586	3779	9019	982	94	10	NA	NA	NA	
1	3487	3459	2056	2723	161	38	NA	NA	NA	
1	3367	2565	2149	1215	1267	61	NA	NA	NA	
1	5771	1782	1283	767	429	272	NA	NA	NA	
1	14013	7248	1583	624	389	223	NA	NA	NA	
1	30760	15260	4680	813	259	132	55	52	11	
1	24210	25230	7710	1790	233	113	55	59	19	
1	11670	14070	11120	2480	279	37	16	8	8	
1	6920	7500	6070	2680	495	63	68	46	0	
1	16740	3170	2640	1750	826	79	52	65	0	
1	18190	6130	1280	683	519	98	27	2	3	
1	13000	11200	2700	473	182	123	36	10	3	
1	19450	8160	3800	958	119	45	19	4	0	
1	13770	10860	4650	1450	219	34	19	5	0	
1	12540	9520	6660	1790	472	102	16	4	0	
1	18610	5360	4320	3090	692	166	29	8	1	
1	5480	10270	2240	1640	380	88	30	4	2	
1	11400	2810	4330	1400	519	134	22	21	8	
1	12730	6890	1370	2360	685	220	40	31	8	
1	30000	11560	4080	1800	829	186	35	2	2	
1	19610	21800	5820	1750	844	527	50	18	3	
1	11490	15550	14450	3980	1120	370	164	57	5	
1	5070	12990	13800	10310	1670	434	117	79	20	
1	7030	3640	9390	13630	4960	938	233	87	60	
1	11980	6400	4100	6500	7620	3360	221	283	41	
1	8510	6790	4780	3260	4690	3170	936	101	97	
1	17020	13570	9980	7120	2740	5280	1700	286	72	
1	11230	15130	10900	6610	2660	1280	1500	643	96	
1	3970	4870	5660	2780	1890	763	301	222	349	
1	14950	4500	5570	5330	2400	734	552	113	224
FLT16: NorBarLofAcSur 										
1985	2018									
1	1	0.085	0.26							
4	12									
1	1416	204	151	157	33	13	10	5	NA	
1	1343	684	116	77	31	3	NA	4	NA	
1	2049	502	174	14	30	7	NA	NA	NA	
1	355	578	109	40	3	NA	1	NA	NA	
1	344	214	670	166	32	5	2	NA	NA	
1	206	262	269	668	73	6	3	NA	NA	
1	346	293	339	367	500	37	2	2	NA	
1	658	215	184	284	254	824	43	17	NA	
1	1911	1131	354	255	252	277	442	49	NA	
1	4045	2175	895	225	119	94	39	180	NA	
1	1598	2166	1040	290	44	43	30	26	NA	
1	705	872	891	446	65	11	4	9	NA	
1	517	497	422	499	205	22	5	NA	NA	
1	1826	424	338	340	247	49	7	2	NA	
1	964	454	122	112	187	92	10	2	NA	
1	1589	1457	493	129	69	52	12	6	NA	
1	1716	816	573	198	24	8	6	3	NA	
1	1122	1043	661	345	95	12	5	6	NA	
1	1144	1315	1445	643	212	38	5	1	NA	
1	928	327	451	468	222	88	22	2	NA	
1	337	661	299	432	172	75	18	1	NA	
1	591	157	381	169	155	88	24	3	NA	
1	371	318	130	427	138	75	33	8	NA	
1	3061	1410	754	246	329	58	28	17	NA	
1	1783	1405	495	401	133	260	37	17	NA	
1	1219	1759	1949	709	375	111	88	17	NA	
1	291	824	1587	2843	656	226	61	78	5	
1	527	381	828	2244	1547	309	108	48	20	
1	850	710	575	1194	2249	1756	209	126	49	
1	1178	918	679	529	1354	1751	977	142	66	
1	1542	1193	996	965	362	1112	663	300	68	
1	583	969	646	587	339	341	481	292	170	
1	404	486	766	498	503	285	180	147	172	
1	1361	473	546	678	462	186	143	59	59
FLT18: RusSweptArea 										
1982	2017									
1	1	0.9	1							
3	12									
1	1413	1525	721	198	551	174	37	19	15	1
1	520	642	506	358	179	252	94	NA	NA	NA
1	1189	700	489	357	154	69	61	17	15	6
1	1188	1592	1068	365	165	37	8	16	1	21
1	1622	1532	1493	481	189	42	2	6	NA	NA
1	557	3076	900	701	184	60	25	4	1	3
1	993	938	2879	583	260	47	24	NA	NA	NA
1	490	978	1062	1454	1167	299	112	47	18	7
1	167	487	627	972	1538	673	153	49	9	2
1	1077	484	532	583	685	747	98	14	3	NA
1	675	308	239	273	218	175	25	25	4	NA
1	1604	1135	681	416	354	87	3	7	1	1
1	1363	1309	1019	354	128	49	21	11	6	2
1	589	1065	1395	849	251	83	19	18	9	6
1	733	784	1035	773	348	132	19	5	12	2
1	1342	835	613	602	348	116	32	30	NA	NA
1	2028	1363	788	470	259	130	48	5	NA	1
1	1587	2072	980	301	123	94	42	4	NA	NA
1	1839	1286	1786	773	114	52	23	9	4	NA
1	1224	1557	1290	1061	304	50	14	5	25	13
1	980	1473	1473	896	600	182	29	8	1	1
1	1246	1057	1166	1203	535	241	40	9	3	NA
1	329	1576	880	1111	776	279	93	23	4	2
1	1408	631	1832	744	605	244	88	28	6	1
1	927	1613	777	1801	662	342	161	43	17	7
1	2579	1617	1903	846	1525	553	226	86	49	11
1	2203	3088	1635	1472	830	863	291	115	33	17
1	974	2317	3687	2016	1175	620	413	205	65	32
1	334	1070	2505	3715	1817	789	395	299	156	55
1	882	508	1432	3065	3300	917	439	176	175	70
1	815	1114	839	2122	3358	1878	432	195	46	57
1	747	1174	1177	884	2349	3132	1367	306	92	54
1	1399	1368	1725	1483	1111	1929	1297	383	93	35
1	657	1583	1742	1932	1610	925	1158	761	242	65
1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	1456	884	1063	1952	1231	567	266	120	120	75
FLT007: Ecosystem										
2004	2017									
1	1	0.65	0.75							
3	12									
1	1477	4215	1502	798	402	101	22	5	1	1
1	2166	558	1009	280	156	57	12	5	1	NA
1	1861	2056	599	698	176	81	26	6	2	NA
1	5862	1592	791	246	269	60	22	9	1	2
1	6526	4834	1323	511	128	175	33	9	2	2
1	2023	2806	2896	1017	319	127	73	26	8	3
1	568	1770	3972	4249	1427	385	105	68	16	3
1	1236	1015	2402	3004	1784	323	77	18	13	6
1	2291	1464	700	1508	1652	845	127	44	16	14
1	2491	1836	1257	632	1182	1302	538	91	33	15
1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	1744	2252	1413	726	486	262	353	266	79	17
1	772	937	1216	701	444	272	138	132	54	17
1	3750	1415	1049	1209	626	280	112	64	44	45
